SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias	NullCov01Weight	NullCov02Weight	NullCov03Weight	NullCov04Weight	NullCov05Weight	NullCov06Weight	NullCov07Weight	NullCov08Weight	NullCov09Weight	NullCov10Weight	NullCov11Weight	NullCov12Weight	NullCov13Weight	NullCov14Weight	NullCov15Weight	NullCov16Weight	NullCov17Weight	NullCov18Weight	NullCov19Weight	NullCov20Weight	NullCov21Weight	NullCov22Weight	NullCov23Weight	NullCov24Weight	NullCov25Weight	NullCov26Weight	NullCov27Weight	NullCov28Weight	NullCov29Weight	NullCov30Weight	NullCov31Weight	NullCov32Weight	NullCov33Weight	NullCov34Weight	NullCov35Weight
COG2164	26	0.000000	244	1.6588643132975266E-02	2.0509595146223966E-01	204	-1.2080277836301036E+01	-1.2249621965941309E+01	-4.5117583225103675E-02	1.8642825806873056E-02	9.1463625657588754E-01	5.8569049074496702E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2041	26	0.000000	121	4.6575440781695565E-02	5.5080521272266059E-01	204	-1.2080277836301036E+01	-1.3149281132326728E+01	3.7293372198164726E-02	1.8599926124066104E-02	1.0431717397133309E+00	4.0201371776175083E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2031	26	0.000000	111	6.0279555692011419E-02	6.8316829784279609E-01	204	-1.2080277836301036E+01	-1.3407437121179296E+01	3.3778953285496315E-02	1.7857639008372988E-02	1.0372330736410307E+00	3.5780326301251590E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2152	26	0.000000	232	9.3319302333038645E-02	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.3714229003439067E+01	-3.1785887163263207E-02	1.8832905763847354E-02	9.4678290522141473E-01	2.8486166484021869E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2059	26	0.000000	139	1.0969164273569876E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.3887064291264045E+01	-2.9013573536644559E-02	1.8041604966151783E-02	9.6505752038569603E-01	2.5861404522566942E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2040	26	0.000000	120	1.3068755345262684E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4024218747161708E+01	2.7437016046223783E-02	1.8064165222839830E-02	1.0313973408502155E+00	2.3069488257082522E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG1972	26	0.000000	52	1.3420112700597631E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4053819375057115E+01	-2.6947393201980564E-02	1.7904691884353837E-02	9.7182257547524276E-01	2.2651648575252996E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2160	26	0.000000	240	1.3845821461743923E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4066260215496992E+01	-2.6972892176602953E-02	1.8118691210325642E-02	9.5107380775299333E-01	2.2161613961296345E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2154	26	0.000000	234	1.4797975432161070E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4120826080293423E+01	-2.6253401210284629E-02	1.8063009982525441E-02	9.5477462120505618E-01	2.1124717376195981E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG1956	26	0.000000	36	1.7037068188961080E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4101669335192843E+01	-2.8232982038742277E-02	2.0503998374930801E-02	9.6771470782648616E-01	1.8959915007933534E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG1949	26	0.000000	29	1.7443207488153678E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4196871705821543E+01	2.5882112074558955E-02	1.8976438325695254E-02	1.0334573458961491E+00	1.8602444618778871E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2149	26	0.000000	229	1.7746956689141502E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4242162027916722E+01	-2.4882968014081564E-02	1.8373273954626266E-02	9.5902443454351083E-01	1.8341348434421083E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2043	26	0.000000	123	2.0497257039882144E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4018984489500722E+01	3.2526197748896424E-02	2.5561327744822747E-02	1.0375508916530587E+00	1.6191973276475633E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2036	26	0.000000	116	2.0775466494727657E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4392675741161463E+01	2.2467553991392580E-02	1.7765663765827493E-02	1.0252164853206434E+00	1.5993691373807470E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2058	26	0.000000	138	2.2242319484371220E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4446082769409944E+01	-2.1674680664924565E-02	1.7698343376946653E-02	9.7399496343573644E-01	1.4998235952290528E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG1921	26	0.000000	1	2.3918395363883271E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4504700662490634E+01	2.0770307393045903E-02	1.7583368036043778E-02	1.0470533734265268E+00	1.3953453685773991E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2183	26	0.000000	263	2.4137547639347789E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4444688012825649E+01	-2.2094791544169528E-02	1.8792373526341364E-02	9.5413373680246849E-01	1.3823453145531077E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2119	26	0.000000	199	2.4901453776919913E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4480111619154433E+01	-2.1449972688285270E-02	1.8542838677232523E-02	9.6835061515263754E-01	1.3381384416392057E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2120	26	0.000000	200	2.4901453776919913E-01	9.1879649611757186E-01	204	-1.2080277836301036E+01	-1.4480111619154433E+01	-2.1449972688285270E-02	1.8542838677232523E-02	9.6835061515263754E-01	1.3381384416392057E+00	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
